user_id,device_type,region,account_age_days
user_06659,iOS,North America,812
user_06660,Android mid-range,North America,702
user_06661,Android mid-range,Latin America,907
user_06662,Android mid-range,Western Europe,968
user_06663,iOS,Eastern Europe,46
user_06664,Android budget,Western Europe,290
user_06665,Android budget,South Asia,608
user_06666,Android budget,Southeast Asia,827
user_06667,Android mid-range,Southeast Asia,0
user_06668,Android mid-range,Western Europe,592
user_06669,Android budget,Eastern Europe,951
user_06670,Android budget,Southeast Asia,293
user_06671,Android budget,Southeast Asia,863
user_06672,iOS,Western Europe,750
user_06673,iOS,North America,345
user_06674,iOS,Eastern Europe,268
user_06675,Android budget,South Asia,310
user_06676,iOS,Eastern Europe,358
user_06677,Android mid-range,Western Europe,153
user_06678,Android budget,North America,183
user_06679,iOS,Eastern Europe,320
user_06680,Android budget,Southeast Asia,789
user_06681,iOS,Western Europe,260
user_06682,Android flagship,Southeast Asia,217
user_06683,Android mid-range,North America,12
user_06684,Android budget,Eastern Europe,91
user_06685,Android flagship,Western Europe,36
user_06686,Android flagship,North America,51
user_06687,Android mid-range,Southeast Asia,1106
user_06688,Android budget,Western Europe,118
user_06689,Android budget,Western Europe,30
user_06690,Android flagship,South Asia,63
user_06691,Android budget,Western Europe,188
user_06692,Android budget,Southeast Asia,16
user_06693,Android mid-range,South Asia,26
user_06694,Android mid-range,North America,79
user_06695,Android mid-range,Western Europe,26
user_06696,iOS,North America,186
user_06697,Android budget,Eastern Europe,55
user_06698,Android flagship,Western Europe,20
user_06699,Android budget,Southeast Asia,359
user_06700,Android budget,Southeast Asia,0
user_06701,iOS,Southeast Asia,86
user_06702,Android budget,Southeast Asia,55
user_06703,Android flagship,Latin America,63
user_06704,Android mid-range,Southeast Asia,83
user_06705,Android budget,Latin America,144
user_06706,Android flagship,Southeast Asia,306
user_06707,Android mid-range,Southeast Asia,77
user_06708,Android mid-range,Western Europe,163
user_06709,Android flagship,Eastern Europe,698
user_06710,Android mid-range,Eastern Europe,343
user_06711,Android budget,South Asia,1042
user_06712,Android budget,Western Europe,23
user_06713,iOS,Southeast Asia,1040
user_06714,iOS,Western Europe,130
user_06715,Android budget,Western Europe,552
user_06716,iOS,Southeast Asia,1194
user_06717,Android mid-range,Southeast Asia,5
user_06718,Android flagship,North America,146
user_06719,Android flagship,Western Europe,26
user_06720,Android budget,Western Europe,10
user_06721,Android mid-range,Western Europe,17
user_06722,iOS,North America,168
user_06723,Android flagship,Eastern Europe,579
user_06724,Android mid-range,Eastern Europe,383
user_06725,Android mid-range,North America,913
user_06726,Android budget,Latin America,9
user_06727,Android budget,Western Europe,80
user_06728,Android budget,Western Europe,30
user_06729,Android flagship,South Asia,33
user_06730,Android mid-range,Latin America,197
user_06731,Android flagship,South Asia,1170
user_06732,iOS,North America,1058
user_06733,Android mid-range,Southeast Asia,291
user_06734,Android flagship,Latin America,384
user_06735,iOS,Southeast Asia,981
user_06736,Android flagship,Western Europe,48
user_06737,Android mid-range,Western Europe,20
user_06738,iOS,Eastern Europe,76
user_06739,Android budget,Southeast Asia,313
user_06740,iOS,North America,845
user_06741,iOS,Southeast Asia,22
user_06742,Android flagship,North America,5
user_06743,Android flagship,Latin America,27
user_06744,iOS,Southeast Asia,22
user_06745,iOS,Eastern Europe,502
user_06746,iOS,Western Europe,116
user_06747,Android budget,Eastern Europe,37
user_06748,Android budget,Western Europe,669
user_06749,Android budget,North America,39
user_06750,Android budget,North America,7
user_06751,iOS,Western Europe,148
user_06752,Android budget,North America,336
user_06753,Android budget,Southeast Asia,249
user_06754,iOS,Western Europe,64
user_06755,Android budget,North America,43
user_06756,Android budget,North America,154
user_06757,Android flagship,Southeast Asia,233
user_06758,Android budget,Southeast Asia,26
user_06759,iOS,Eastern Europe,271
user_06760,Android budget,Western Europe,23
user_06761,iOS,Southeast Asia,803
user_06762,Android budget,Southeast Asia,845
user_06763,iOS,North America,163
user_06764,Android flagship,Latin America,15
user_06765,Android budget,Southeast Asia,12
user_06766,Android flagship,North America,570
user_06767,Android flagship,Western Europe,311
user_06768,iOS,Latin America,101
user_06769,Android mid-range,Eastern Europe,1186
user_06770,Android budget,South Asia,1081
user_06771,Android mid-range,South Asia,360
user_06772,Android mid-range,Western Europe,89
user_06773,iOS,Western Europe,61
user_06774,Android mid-range,North America,161
user_06775,Android budget,North America,1050
user_06776,Android budget,Western Europe,74
user_06777,iOS,Southeast Asia,21
user_06778,Android budget,Southeast Asia,860
user_06779,Android budget,Latin America,33
user_06780,Android flagship,North America,19
user_06781,Android budget,North America,29
user_06782,Android budget,Latin America,123
user_06783,Android flagship,North America,360
user_06784,Android budget,Southeast Asia,1
user_06785,Android budget,Western Europe,237
user_06786,Android budget,North America,6
user_06787,Android mid-range,Eastern Europe,65
user_06788,Android budget,Southeast Asia,10
user_06789,Android mid-range,North America,7
user_06790,Android flagship,North America,243
user_06791,Android budget,North America,79
user_06792,Android flagship,North America,293
user_06793,Android flagship,North America,22
user_06794,iOS,North America,44
user_06795,Android mid-range,Eastern Europe,225
user_06796,iOS,Eastern Europe,5
user_06797,Android mid-range,North America,785
user_06798,iOS,Southeast Asia,348
user_06799,Android budget,North America,102
user_06800,Android budget,Western Europe,50
user_06801,Android budget,North America,33
user_06802,iOS,South Asia,1100
user_06803,Android mid-range,North America,2
user_06804,iOS,South Asia,150
user_06805,Android budget,Western Europe,53
user_06806,Android flagship,North America,1115
user_06807,Android budget,North America,10
user_06808,Android flagship,North America,283
user_06809,iOS,Eastern Europe,14
user_06810,Android budget,Latin America,146
user_06811,Android mid-range,Western Europe,35
user_06812,Android flagship,Eastern Europe,16
user_06813,Android mid-range,North America,46
user_06814,Android budget,North America,789
user_06815,Android mid-range,Eastern Europe,483
user_06816,iOS,Latin America,37
user_06817,iOS,North America,178
user_06818,Android budget,Southeast Asia,259
user_06819,Android budget,Eastern Europe,688
user_06820,Android mid-range,North America,184
user_06821,Android budget,Southeast Asia,1195
user_06822,iOS,North America,252
user_06823,Android mid-range,Southeast Asia,167
user_06824,Android flagship,North America,27
user_06825,Android mid-range,Western Europe,359
user_06826,Android budget,Latin America,259
user_06827,Android budget,Western Europe,38
user_06828,iOS,Western Europe,513
user_06829,Android mid-range,Southeast Asia,254
user_06830,Android mid-range,North America,131
user_06831,Android mid-range,Western Europe,820
user_06832,Android mid-range,North America,859
user_06833,Android budget,North America,197
user_06834,Android budget,Western Europe,158
user_06835,iOS,Western Europe,694
user_06836,iOS,Eastern Europe,156
user_06837,Android flagship,South Asia,997
user_06838,Android mid-range,North America,85
user_06839,iOS,Southeast Asia,25
user_06840,iOS,Southeast Asia,266
user_06841,Android mid-range,Southeast Asia,11
user_06842,iOS,Eastern Europe,688
user_06843,iOS,North America,264
user_06844,iOS,Latin America,194
user_06845,Android budget,Western Europe,538
user_06846,iOS,North America,192
user_06847,iOS,North America,11
user_06848,Android mid-range,South Asia,536
user_06849,iOS,Southeast Asia,180
user_06850,iOS,Latin America,656
user_06851,Android budget,North America,63
user_06852,Android budget,North America,6
user_06853,iOS,North America,874
user_06854,Android flagship,Latin America,7
user_06855,Android budget,Latin America,291
user_06856,iOS,Western Europe,186
user_06857,Android budget,Eastern Europe,200
user_06858,Android budget,Southeast Asia,94
user_06859,iOS,Latin America,86
user_06860,iOS,Eastern Europe,316
user_06861,Android mid-range,Southeast Asia,1183
user_06862,Android flagship,Eastern Europe,1152
user_06863,iOS,Eastern Europe,14
user_06864,Android budget,Eastern Europe,76
user_06865,Android flagship,Western Europe,196
user_06866,Android flagship,South Asia,345
user_06867,Android budget,Southeast Asia,111
user_06868,Android flagship,Latin America,324
user_06869,Android budget,Latin America,233
user_06870,Android budget,Southeast Asia,1002
user_06871,iOS,Western Europe,778
user_06872,iOS,Southeast Asia,1191
user_06873,iOS,Eastern Europe,102
user_06874,Android mid-range,Western Europe,24
user_06875,iOS,North America,540
user_06876,iOS,Southeast Asia,297
user_06877,Android flagship,Southeast Asia,765
user_06878,Android budget,Western Europe,212
user_06879,Android mid-range,Southeast Asia,39
user_06880,iOS,Southeast Asia,1052
user_06881,Android budget,North America,107
user_06882,Android flagship,Eastern Europe,63
user_06883,iOS,North America,253
user_06884,Android mid-range,Latin America,51
user_06885,iOS,Eastern Europe,204
user_06886,iOS,Southeast Asia,1079
user_06887,iOS,Southeast Asia,1004
user_06888,Android budget,Southeast Asia,707
user_06889,Android budget,South Asia,164
user_06890,Android mid-range,Southeast Asia,955
user_06891,Android mid-range,Western Europe,197
user_06892,Android mid-range,Latin America,420
user_06893,Android mid-range,Western Europe,85
user_06894,Android budget,Eastern Europe,3
user_06895,Android budget,South Asia,37
user_06896,Android budget,North America,45
user_06897,Android budget,Eastern Europe,177
user_06898,Android budget,Western Europe,83
user_06899,Android mid-range,Eastern Europe,91
user_06900,Android budget,South Asia,328
user_06901,Android budget,North America,8
user_06902,Android flagship,North America,30
user_06903,Android mid-range,South Asia,111
user_06904,Android budget,Western Europe,336
user_06905,Android budget,North America,1
user_06906,Android flagship,Eastern Europe,8
user_06907,iOS,Eastern Europe,182
user_06908,Android budget,Eastern Europe,45
user_06909,Android flagship,North America,27
user_06910,iOS,Southeast Asia,88
user_06911,Android mid-range,Latin America,1098
user_06912,Android budget,Western Europe,816
user_06913,Android flagship,South Asia,401
user_06914,Android flagship,North America,48
user_06915,iOS,North America,1
user_06916,iOS,North America,9
user_06917,Android budget,Eastern Europe,342
user_06918,Android budget,Western Europe,349
user_06919,Android budget,Western Europe,520
user_06920,iOS,Latin America,1
user_06921,Android flagship,South Asia,29
user_06922,Android budget,South Asia,15
user_06923,Android flagship,Southeast Asia,334
user_06924,Android flagship,North America,577
user_06925,Android flagship,South Asia,17
user_06926,Android mid-range,Southeast Asia,90
user_06927,Android budget,Latin America,829
user_06928,iOS,Eastern Europe,189
user_06929,Android budget,North America,268
user_06930,iOS,Western Europe,270
user_06931,Android budget,North America,338
user_06932,Android flagship,North America,128
user_06933,iOS,North America,311
user_06934,iOS,Western Europe,121
user_06935,Android mid-range,South Asia,198
user_06936,iOS,North America,53
user_06937,Android budget,Latin America,280
user_06938,iOS,North America,20
user_06939,Android flagship,Latin America,46
user_06940,iOS,Western Europe,519
user_06941,Android mid-range,North America,13
user_06942,iOS,Southeast Asia,1
user_06943,iOS,South Asia,67
user_06944,Android budget,Latin America,87
user_06945,Android flagship,North America,170
user_06946,Android flagship,Western Europe,96
